"","studyName","location","latitude","longitude","vegetation","map","mat","grouping","lai","species","speciesMatched","family","pft","growingCondition","status","light","age","a.lf","a.ssba","a.ssbh","a.ssbc","a.shba","a.shbh","a.shbc","a.sbba","a.sbbh","a.sbbc","a.stba","a.stbh","a.stbc","a.cp","a.cs","h.t","h.c","d.ba","d.bh","h.bh","d.cr","c.d","m.lf","m.ss","m.sh","m.sb","m.st","m.so","m.br","m.rf","m.rc","m.rt","m.to","a.ilf","ma.ilf","r.st","r.ss","r.sb","r.sh","n.lf","n.ss","n.sb","n.sh","n.rf","n.rc","mean_annual_precipitation"
"42","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,28,NA,NA,0.012161095,NA,NA,0.000706858,NA,NA,NA,NA,NA,0.015725425,NA,4.752911511,NA,12.8,6.3,NA,0.141499939815418,1.3,2.45999896106323,6.5,5.572,NA,NA,NA,42.75,48.322,5.701,NA,NA,3.992,52.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"43","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,9,NA,NA,0.000637939,NA,NA,0,NA,NA,NA,NA,NA,0.00090792,NA,1.286795264,NA,3.1,1.1,NA,0.0339999948155283,1.3,1.27999945941501,2,NA,NA,NA,NA,1.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"44","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,9,NA,NA,0.001885739,NA,NA,0,NA,NA,NA,NA,NA,0.002332827,NA,2.112405116,NA,4.5,0.8,NA,0.0544999778662881,1.3,1.63999930737548,3.7,NA,NA,NA,NA,2.217,NA,NA,NA,NA,0.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"45","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,12,NA,NA,0.004300837,NA,NA,0,NA,NA,NA,NA,NA,0.005152993,NA,2.164241351,NA,5.9,1,NA,0.080999965810755,1.3,1.65999929892884,4.9,NA,NA,NA,NA,5.988,NA,NA,NA,NA,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"46","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,6,NA,NA,7.85e-05,NA,NA,0,NA,NA,NA,NA,NA,0.000113097,NA,0.264207719,NA,2.1,0.4,NA,0.0119999821996082,1.3,0.579999755047427,1.7,0.072,NA,NA,NA,0.264,0.336,0.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"47","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,12,NA,NA,0.002874751,NA,NA,0,NA,NA,NA,NA,NA,0.003631678,NA,2.061197199,NA,4.8,1,NA,0.0679999709069401,1.3,1.61999931582212,3.8,1.93,NA,NA,NA,4.261,6.191,1.997,NA,NA,0.447,6.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"48","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,13,NA,NA,0.004717294,NA,NA,0,NA,NA,NA,NA,NA,0.006432602,NA,5.982843996,NA,5.8,1.2,NA,0.090499962662658,1.3,2.75999883436362,4.6,3.864,NA,NA,NA,8.125,11.989,4.527,NA,NA,0.725,12.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"49","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,5,NA,NA,0.0014522,NA,NA,0,NA,NA,NA,NA,NA,0.001772053,NA,1.410259751,NA,4,0.8,NA,0.0474999784733275,1.3,1.33999943407509,3.2,NA,NA,NA,NA,1.318,NA,NA,NA,NA,0.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"50","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,6,NA,NA,0.002463007,NA,NA,0,NA,NA,NA,NA,NA,0.00326745,NA,1.674153311,NA,4.2,0.7,NA,0.0644999732592573,1.3,1.45999938339525,3.5,NA,NA,NA,NA,2.994,NA,NA,NA,NA,0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"51","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,9,NA,NA,0.007466185,NA,NA,0,NA,NA,NA,NA,NA,0.009764258,NA,3.870753039,NA,6.3,0.399999999999999,NA,0.111499952513876,1.3,2.21999906242291,5.9,NA,NA,NA,NA,10.65,NA,NA,NA,NA,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"52","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,9,NA,NA,0.000855298,NA,NA,0,NA,NA,NA,NA,NA,0.001075209,NA,0.723822336,NA,3.2,0.3,NA,0.0369999813196595,1.3,0.959999594561259,2.9,0.854,NA,NA,NA,1.031,1.885,0.5,NA,NA,0.067,1.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"53","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,7,NA,NA,0.004901666,NA,NA,0,NA,NA,NA,NA,NA,0.005944674,NA,2.955922031,NA,4.9,0.600000000000001,NA,0.0869999656169987,1.3,1.93999918067588,4.3,6.952,NA,NA,NA,6.47,13.422,6.015,NA,NA,1.104,14.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"54","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,8,NA,NA,0.007088212,NA,NA,0,NA,NA,NA,NA,NA,0.008824726,NA,4.987588284,NA,5.3,0.399999999999999,NA,0.105999953370992,1.3,2.51999893572331,4.9,8.569,NA,NA,NA,10.523,19.092,10.05,NA,NA,1.741,20.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"55","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,111,NA,NA,0.016295624,NA,NA,0.008171276,NA,NA,NA,NA,NA,0.027611631,NA,3.732523079,NA,16.5,10.1,NA,0.187499921290211,1.3,2.17999907931619,6.4,8.319,NA,NA,NA,118.811,127.13,13.135,NA,NA,11.735,138.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"56","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,112,NA,NA,0.032375067,NA,NA,0.008992016,NA,NA,NA,NA,NA,0.048305088,NA,6.788661831,NA,16.8,7.6,NA,0.247999895672381,1.3,2.93999875834386,9.2,17.289,NA,NA,NA,178.782,196.071,32.59,NA,NA,21.417,217.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"57","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,28,NA,NA,0.011462287,NA,NA,0.00090792,NA,NA,NA,NA,NA,0.014313869,NA,3.463602975,NA,12.6,6,NA,0.134999940922057,1.3,2.09999911310275,6.6,2.637,NA,NA,NA,37.822,40.459,4.318,NA,NA,2.846,43.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"58","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,25,NA,NA,0.003963901,NA,NA,0.000572555,NA,NA,NA,NA,NA,0.00636172,NA,1.495710999,NA,9.3,3.8,NA,0.089999963758507,1.3,1.37999941718181,5.5,0.676,NA,NA,NA,10.189,10.865,1.362,NA,NA,0.535,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"59","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,28,NA,NA,0.006408844,NA,NA,0.000530929,NA,NA,NA,NA,NA,0.00907625,NA,1.720334684,NA,12.2,6.3,NA,0.107499955432096,1.3,1.47999937494861,5.9,1.41,NA,NA,NA,22.44,23.85,2.018,NA,NA,1.739,25.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"60","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,25,NA,NA,0.00524351,NA,NA,0.00090792,NA,NA,NA,NA,NA,0.007163022,NA,2.659041776,NA,11,5.8,NA,0.0954999626712385,1.3,1.83999922290908,5.2,1.036,NA,NA,NA,19.019,20.055,1.891,NA,NA,1.269,21.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"61","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,21,NA,NA,0.000494015,NA,NA,7.85e-05,NA,NA,NA,NA,NA,0.000706858,NA,0.723822336,NA,5,2,NA,0.0299999926352059,1.3,0.959999594561259,3,0.072,NA,NA,NA,1.209,1.281,0.108,NA,NA,0.049,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"62","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,26,NA,NA,0.006189718,NA,NA,0.000314159,NA,NA,NA,NA,NA,0.008413374,NA,1.767144375,NA,10.6,5.2,NA,0.10349995401664,1.3,1.49999936650197,5.4,1.869,NA,NA,NA,18.114,19.983,2.35,NA,NA,1.426,21.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"63","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,26,NA,NA,0.014981457,NA,NA,0.000855298,NA,NA,NA,NA,NA,0.018145824,NA,7.163139359,NA,12.8,5.9,NA,0.151999936475659,1.3,3.01999872455729,6.9,6.33,NA,NA,NA,49.466,55.796,9.604,NA,NA,6.361,62.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"64","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,23,NA,NA,0.002306123,NA,NA,0.000113097,NA,NA,NA,NA,NA,0.003067959,NA,2.061197199,NA,8,3.8,NA,0.0624999737634037,1.3,1.61999931582212,4.2,0.501,NA,NA,NA,5.96,6.461,0.858,NA,NA,0.11,6.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"65","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,26,NA,NA,0.012427541,NA,NA,0.002206182,NA,NA,NA,NA,NA,0.017907848,NA,7.163139359,NA,12.8,5.6,NA,0.150999934551994,1.3,3.01999872455729,7.2,4.721,NA,NA,NA,51.176,55.897,8.005,NA,NA,6.395,62.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"66","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,26,NA,NA,0.002199113,NA,NA,0.000176714,NA,NA,NA,NA,NA,0.003685281,NA,0.580879991,NA,6.5,3.6,NA,0.0684999671727012,1.3,0.859999636794461,2.9,0.399,NA,NA,NA,4.325,4.724,0.375,NA,NA,0.444,5.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"67","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,12,NA,NA,0.002827431,NA,NA,0,NA,NA,NA,NA,NA,0.003685281,NA,1.720334684,NA,5.7,1.1,NA,0.0684999671727012,1.3,1.47999937494861,4.6,1.086,NA,NA,NA,4.849,5.935,1.379,NA,NA,0.302,6.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"68","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,11,NA,NA,0.002123715,NA,NA,0,NA,NA,NA,NA,NA,0.002507185,NA,1.495710999,NA,5.5,1.5,NA,0.0564999742297891,1.3,1.37999941718181,4,0.871,NA,NA,NA,3.746,4.617,1.073,NA,NA,0.211,4.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"69","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,11,NA,NA,0.005152993,NA,NA,0,NA,NA,NA,NA,NA,0.006432602,NA,3.463602975,NA,6.2,1,NA,0.090499962662658,1.3,2.09999911310275,5.2,2.501,NA,NA,NA,8.235,10.736,3.216,NA,NA,0.971,11.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"70","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,12,NA,NA,0.003421192,NA,NA,0,NA,NA,NA,NA,NA,0.004300837,NA,2.377869471,NA,5.8,1.2,NA,0.0739999712422927,1.3,1.73999926514228,4.6,1.8,NA,NA,NA,6.235,8.035,2.156,NA,NA,0.855,8.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"71","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,14,NA,NA,0.009331308,NA,NA,0,NA,NA,NA,NA,NA,0.013273218,NA,3.664350576,NA,7.9,1.4,NA,0.129999946321106,1.3,2.15999908776283,6.5,3.993,NA,NA,NA,17.133,21.126,6.269,NA,NA,2.372,23.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"72","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,13,NA,NA,0.005674497,NA,NA,0,NA,NA,NA,NA,NA,0.006647604,NA,5.147181056,NA,7.8,2.4,NA,0.0919999581007494,1.3,2.55999891883002,5.4,1.843,NA,NA,NA,11.314,13.157,3.203,NA,NA,1.06,14.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"73","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,13,NA,NA,0.00615143,NA,NA,0,NA,NA,NA,NA,NA,0.007238223,NA,2.323519964,NA,7.8,2.1,NA,0.0959999570688007,1.3,1.71999927358892,5.7,1.509,NA,NA,NA,12.836,14.345,1.453,NA,NA,1.017,15.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"74","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,12,NA,NA,0.004015148,NA,NA,0,NA,NA,NA,NA,NA,0.005026544,NA,3.017183036,NA,6.3,2.1,NA,0.0799999662134383,1.3,1.95999917222924,4.2,1.078,NA,NA,NA,5.936,7.014,1.611,NA,NA,0.449,7.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"75","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,13,NA,NA,0.00615143,NA,NA,0,NA,NA,NA,NA,NA,0.007853975,NA,2.895289344,NA,7,2.1,NA,0.0999999577667978,1.3,1.91999918912252,4.9,1.801,NA,NA,NA,10.952,12.753,2.958,NA,NA,1.367,14.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"76","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,13,NA,NA,0.006939772,NA,NA,0,NA,NA,NA,NA,NA,0.008091361,NA,2.5446879,NA,6.6,2.2,NA,0.101499954659733,1.3,1.79999923980236,4.4,1.684,NA,NA,NA,12.003,13.687,2.187,NA,NA,0.999,14.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"77","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,49,NA,NA,0.007356229,NA,NA,0.001385441,NA,NA,NA,NA,NA,0.010386882,NA,1.168985639,NA,12.8,5.8,NA,0.114999951777807,1.3,1.21999948475493,7,2.2,NA,NA,NA,32.254,34.454,2.504,NA,NA,3.707,38.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"78","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,47,NA,NA,0.007414349,NA,NA,0.001661901,NA,NA,NA,NA,NA,0.011785871,NA,2.488453439,NA,12.4,5.9,NA,0.122499947046304,1.3,1.779999248249,6.5,2.459,NA,NA,NA,31.685,34.144,2.65,NA,NA,3.191,37.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"79","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,49,NA,NA,0.013211171,NA,NA,0.001963494,NA,NA,NA,NA,NA,0.021382447,NA,3.079072359,NA,11.7,4.5,NA,0.16499993055636,1.3,1.9799991637826,7.2,2.428,NA,NA,NA,44.618,47.046,6.976,NA,NA,5.306,52.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"80","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,43,NA,NA,0.00464975,NA,NA,0.000314159,NA,NA,NA,NA,NA,0.006221134,NA,0.985202624,NA,10.8,5.2,NA,0.0889999652915463,1.3,1.11999952698814,5.6,1.168,NA,NA,NA,17.244,18.412,1.074,NA,NA,1.203,19.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"81","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,50,NA,NA,0.014900561,NA,NA,0.001385441,NA,NA,NA,NA,NA,0.021642414,NA,2.061197199,NA,14.8,7,NA,0.165999931772064,1.3,1.61999931582212,7.8,3.383,NA,NA,NA,62.964,66.347,6.755,NA,NA,8.709,75.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"82","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,46,NA,NA,0.008708487,NA,NA,0.002042819,NA,NA,NA,NA,NA,0.013478206,NA,1.628600256,NA,13.9,7.8,NA,0.130999942256807,1.3,1.43999939184189,6.1,2.808,NA,NA,NA,39.033,41.841,2.856,NA,NA,3.172,45.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"83","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,49,NA,NA,0.011846347,NA,NA,0.001734943,NA,NA,NA,NA,NA,0.016173102,NA,3.596806391,NA,13.6,6.9,NA,0.143499940862132,1.3,2.13999909620947,6.7,2.546,NA,NA,NA,53.321,55.867,4.592,NA,NA,8.112,63.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"84","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,42,NA,NA,0.002544688,NA,NA,0.000572555,NA,NA,NA,NA,NA,0.003685281,NA,1.207627196,NA,6.9,4.3,NA,0.0684999671727012,1.3,1.23999947630829,2.6,0.637,NA,NA,NA,6.796,7.433,0.753,NA,NA,0.527,7.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"85","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,46,NA,NA,0.003512298,NA,NA,0.00022698,NA,NA,NA,NA,NA,0.005152993,NA,0.950330975,NA,10.5,5,NA,0.080999965810755,1.3,1.09999953543478,5.5,0.65,NA,NA,NA,12.794,13.444,1.14,NA,NA,1.07,14.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"86","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,47,NA,NA,0.006789761,NA,NA,0.00090792,NA,NA,NA,NA,NA,0.00907625,NA,2.061197199,NA,10.5,5.1,NA,0.107499955432096,1.3,1.61999931582212,5.4,2.271,NA,NA,NA,24.61,26.881,3.019,NA,NA,2.324,29.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"87","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,92,NA,NA,0.013848129,NA,NA,0.004778358,NA,NA,NA,NA,NA,0.023370484,NA,2.377869471,NA,15.8,9.6,NA,0.172499925821435,1.3,1.73999926514228,6.2,3.585,NA,NA,NA,82.779,86.364,5.456,NA,NA,11.256,97.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"88","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,85,NA,NA,0.004638754,NA,NA,0.002827431,NA,NA,NA,NA,NA,0.009764258,NA,1.583675519,NA,13.1,8.9,NA,0.111499952513876,1.3,1.41999940028853,4.2,1.119,NA,NA,NA,31.237,32.356,1.447,NA,NA,2.853,35.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"89","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,94,NA,NA,0.019490424,NA,NA,0.007389805,NA,NA,NA,NA,NA,0.033491117,NA,2.269798775,NA,18.8,10.6,NA,0.206499914193086,1.3,1.69999928203556,8.2,4.16,NA,NA,NA,119.838,123.998,11.506,NA,NA,17.667,141.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"90","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,90,NA,NA,0.022782811,NA,NA,0.007697681,NA,NA,NA,NA,NA,0.037840648,NA,3.268510236,NA,18.9,11.7,NA,0.219499907589966,1.3,2.03999913844268,7.2,6.941,NA,NA,NA,146.164,153.105,14.129,NA,NA,19.171,172.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"91","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,93,NA,NA,0.025475153,NA,NA,0.007853975,NA,NA,NA,NA,NA,0.039760748,NA,3.596806391,NA,20.7,9.6,NA,0.224999903737423,1.3,2.13999909620947,11.1,8.17,NA,NA,NA,184.596,192.766,16.717,NA,NA,27.751,220.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"92","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,96,NA,NA,0.030963511,NA,NA,0.00636172,NA,NA,NA,NA,NA,0.046567985,NA,5.227919919,NA,20.1,9.7,NA,0.243499897372943,1.3,2.57999891038338,10.4,11.227,NA,NA,NA,205.108,216.335,31.187,NA,NA,25.918,242.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"93","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,96,NA,NA,0.028666223,NA,NA,0.008659007,NA,NA,NA,NA,NA,0.045616672,NA,5.067070511,NA,19.5,10.2,NA,0.240999897696271,1.3,2.53999892727666,9.3,9.548,NA,NA,NA,211.594,221.142,23.924,NA,NA,30.593,251.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"94","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,96,NA,NA,0.034810584,NA,NA,0.017671444,NA,NA,NA,NA,NA,0.064017947,NA,4.675942556,NA,20.1,8.8,NA,0.285499880373285,1.3,2.43999896950987,11.3,8.051,NA,NA,NA,230.97,239.021,26.556,NA,NA,51.941,290.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
"95","Albrektson1984","Central Sweden",60,16,"BorF",NA,NA,"fertilized = no",NA,"Pinus sylvestris","Pinus sylvestris","Pinaceae","EG","PM",NA,NA,101,NA,NA,0.037679445,NA,NA,0.027464565,NA,NA,NA,NA,NA,0.075720369,NA,7.450594844,NA,22.2,11.3,NA,0.310499868200839,1.3,3.07999869921737,10.9,11.583,NA,NA,NA,333.906,345.489,40.858,NA,NA,57,402.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673
